Step,AgentID,Steps to fire up
3,"(67, 41)",-1
3,"(67, 42)",-1
3,"(67, 44)",-1
3,"(67, 47)",-1
3,"(67, 48)",-1
3,"(67, 49)",-1
3,"(67, 51)",-1
3,"(67, 53)",-1
3,"(67, 54)",-1
3,"(67, 55)",-1
3,"(67, 56)",-1
3,"(67, 57)",-1
3,"(67, 58)",-1
3,"(67, 59)",-1
3,"(67, 60)",-1
3,"(67, 61)",-1
3,"(67, 63)",-1
3,"(67, 64)",-1
3,"(67, 65)",-1
3,"(67, 67)",-1
3,"(67, 68)",-1
3,"(67, 69)",-1
3,"(67, 70)",-1
3,"(67, 71)",-1
3,"(67, 72)",-1
3,"(67, 74)",-1
3,"(67, 75)",-1
3,"(67, 76)",-1
3,"(67, 77)",-1
3,"(67, 78)",-1
3,"(67, 79)",-1
3,"(67, 81)",-1
3,"(67, 82)",-1
3,"(67, 83)",-1
3,"(67, 84)",-1
3,"(67, 86)",-1
3,"(67, 87)",-1
3,"(67, 88)",-1
3,"(67, 89)",-1
3,"(67, 90)",-1
3,"(67, 91)",-1
3,"(67, 92)",-1
3,"(67, 93)",-1
3,"(67, 98)",-1
3,"(67, 99)",-1
3,"(68, 0)",-1
3,"(68, 1)",-1
3,"(68, 5)",-1
3,"(68, 6)",-1
3,"(68, 7)",-1
3,"(68, 8)",-1
3,"(68, 9)",-1
3,"(68, 10)",-1
3,"(68, 12)",-1
3,"(68, 14)",-1
3,"(68, 15)",-1
3,"(68, 16)",-1
3,"(68, 17)",-1
3,"(68, 18)",-1
3,"(68, 19)",-1
3,"(68, 20)",-1
3,"(68, 21)",-1
3,"(68, 22)",-1
3,"(68, 23)",-1
3,"(68, 24)",-1
3,"(68, 25)",-1
3,"(68, 27)",-1
3,"(68, 28)",-1
3,"(68, 29)",-1
3,"(68, 31)",-1
3,"(68, 32)",-1
3,"(68, 33)",-1
3,"(68, 34)",-1
3,"(68, 35)",-1
3,"(68, 37)",-1
3,"(68, 38)",-1
3,"(68, 39)",-1
3,"(68, 40)",-1
3,"(68, 41)",-1
3,"(68, 42)",-1
3,"(68, 43)",-1
3,"(68, 44)",-1
3,"(68, 45)",-1
3,"(68, 46)",-1
3,"(68, 47)",-1
3,"(68, 49)",-1
3,"(68, 50)",-1
3,"(68, 52)",-1
3,"(68, 53)",-1
3,"(68, 54)",-1
3,"(68, 55)",-1
3,"(68, 57)",-1
3,"(68, 58)",-1
3,"(68, 59)",-1
3,"(68, 60)",-1
3,"(68, 62)",-1
3,"(68, 63)",-1
3,"(68, 64)",-1
3,"(68, 65)",-1
3,"(68, 66)",-1
3,"(68, 67)",-1
3,"(68, 68)",-1
3,"(68, 70)",-1
3,"(68, 71)",-1
3,"(68, 72)",-1
3,"(68, 74)",-1
3,"(68, 75)",-1
3,"(68, 77)",-1
3,"(68, 78)",-1
3,"(68, 79)",-1
3,"(68, 80)",-1
3,"(68, 83)",-1
3,"(68, 86)",-1
3,"(68, 87)",-1
3,"(68, 88)",-1
3,"(68, 89)",-1
3,"(68, 90)",-1
3,"(68, 91)",-1
3,"(68, 92)",-1
3,"(68, 93)",-1
3,"(68, 95)",-1
3,"(68, 98)",-1
3,"(68, 99)",-1
3,"(69, 0)",-1
3,"(69, 1)",-1
3,"(69, 2)",-1
3,"(69, 3)",-1
3,"(69, 4)",-1
3,"(69, 5)",-1
3,"(69, 6)",-1
3,"(69, 7)",-1
3,"(69, 8)",-1
3,"(69, 9)",-1
3,"(69, 10)",-1
3,"(69, 11)",-1
3,"(69, 12)",-1
3,"(69, 13)",-1
3,"(69, 14)",-1
3,"(69, 15)",-1
3,"(69, 16)",-1
3,"(69, 17)",-1
3,"(69, 18)",-1
3,"(69, 19)",-1
3,"(69, 20)",-1
3,"(69, 21)",-1
3,"(69, 22)",-1
3,"(69, 25)",-1
3,"(69, 26)",-1
3,"(69, 27)",-1
3,"(69, 31)",-1
3,"(69, 32)",-1
3,"(69, 33)",-1
3,"(69, 34)",-1
3,"(69, 36)",-1
3,"(69, 37)",-1
3,"(69, 38)",-1
3,"(69, 39)",-1
3,"(69, 41)",-1
3,"(69, 43)",-1
3,"(69, 44)",-1
3,"(69, 45)",-1
3,"(69, 46)",-1
3,"(69, 47)",-1
3,"(69, 48)",-1
3,"(69, 49)",-1
3,"(69, 50)",-1
3,"(69, 51)",-1
3,"(69, 52)",-1
3,"(69, 54)",-1
3,"(69, 55)",-1
3,"(69, 56)",-1
3,"(69, 58)",-1
3,"(69, 59)",-1
3,"(69, 60)",-1
3,"(69, 61)",-1
3,"(69, 62)",-1
3,"(69, 64)",-1
3,"(69, 66)",-1
3,"(69, 67)",-1
3,"(69, 68)",-1
3,"(69, 70)",-1
3,"(69, 72)",-1
3,"(69, 73)",-1
3,"(69, 74)",-1
3,"(69, 75)",-1
3,"(69, 76)",-1
3,"(69, 77)",-1
3,"(69, 79)",-1
3,"(69, 80)",-1
3,"(69, 83)",-1
3,"(69, 84)",-1
3,"(69, 85)",-1
3,"(69, 86)",-1
3,"(69, 87)",-1
3,"(69, 89)",-1
3,"(69, 90)",-1
3,"(69, 91)",-1
3,"(69, 92)",-1
3,"(69, 94)",-1
3,"(69, 95)",-1
3,"(69, 96)",-1
3,"(69, 97)",-1
3,"(70, 0)",-1
3,"(70, 1)",-1
3,"(70, 3)",-1
3,"(70, 4)",-1
3,"(70, 5)",-1
3,"(70, 6)",-1
3,"(70, 7)",-1
3,"(70, 8)",-1
3,"(70, 10)",-1
3,"(70, 13)",-1
3,"(70, 14)",-1
3,"(70, 16)",-1
3,"(70, 17)",-1
3,"(70, 19)",-1
3,"(70, 20)",-1
3,"(70, 21)",-1
3,"(70, 22)",-1
3,"(70, 23)",-1
3,"(70, 24)",-1
3,"(70, 26)",-1
3,"(70, 27)",-1
3,"(70, 29)",-1
3,"(70, 30)",-1
3,"(70, 32)",-1
3,"(70, 33)",-1
3,"(70, 34)",-1
3,"(70, 35)",-1
3,"(70, 36)",-1
3,"(70, 37)",-1
3,"(70, 39)",-1
3,"(70, 40)",-1
3,"(70, 41)",-1
3,"(70, 42)",-1
3,"(70, 43)",-1
3,"(70, 44)",-1
3,"(70, 45)",-1
3,"(70, 46)",-1
3,"(70, 47)",-1
3,"(70, 49)",-1
3,"(70, 50)",-1
3,"(70, 51)",-1
3,"(70, 52)",-1
3,"(70, 53)",-1
3,"(70, 54)",-1
3,"(70, 56)",-1
3,"(70, 57)",-1
3,"(70, 58)",-1
3,"(70, 59)",-1
3,"(70, 60)",-1
3,"(70, 61)",-1
3,"(70, 62)",-1
3,"(70, 63)",-1
3,"(70, 64)",-1
3,"(70, 65)",-1
3,"(70, 66)",-1
3,"(70, 67)",-1
3,"(70, 68)",-1
3,"(70, 69)",-1
3,"(70, 70)",-1
3,"(70, 71)",-1
3,"(70, 74)",-1
3,"(70, 75)",-1
3,"(70, 76)",-1
3,"(70, 77)",-1
3,"(70, 78)",-1
3,"(70, 79)",-1
3,"(70, 80)",-1
3,"(70, 83)",-1
3,"(70, 84)",-1
3,"(70, 85)",-1
3,"(70, 86)",-1
3,"(70, 87)",-1
3,"(70, 89)",-1
3,"(70, 90)",-1
3,"(70, 92)",-1
3,"(70, 93)",-1
3,"(70, 94)",-1
3,"(70, 95)",-1
3,"(70, 96)",-1
3,"(70, 97)",-1
3,"(70, 98)",-1
3,"(70, 99)",-1
3,"(71, 0)",-1
3,"(71, 2)",-1
3,"(71, 3)",-1
3,"(71, 4)",-1
3,"(71, 5)",-1
3,"(71, 6)",-1
3,"(71, 7)",-1
3,"(71, 8)",-1
3,"(71, 10)",-1
3,"(71, 12)",-1
3,"(71, 13)",-1
3,"(71, 14)",-1
3,"(71, 16)",-1
3,"(71, 17)",-1
3,"(71, 18)",-1
3,"(71, 20)",-1
3,"(71, 21)",-1
3,"(71, 22)",-1
3,"(71, 23)",-1
3,"(71, 24)",-1
3,"(71, 26)",-1
3,"(71, 28)",-1
3,"(71, 29)",-1
3,"(71, 30)",-1
3,"(71, 31)",-1
3,"(71, 32)",-1
3,"(71, 33)",-1
3,"(71, 34)",-1
3,"(71, 35)",-1
3,"(71, 36)",-1
3,"(71, 39)",-1
3,"(71, 40)",-1
3,"(71, 43)",-1
3,"(71, 44)",-1
3,"(71, 45)",-1
3,"(71, 46)",-1
3,"(71, 48)",-1
3,"(71, 49)",-1
3,"(71, 50)",-1
3,"(71, 51)",-1
3,"(71, 52)",-1
3,"(71, 53)",-1
3,"(71, 54)",-1
3,"(71, 55)",-1
3,"(71, 56)",-1
3,"(71, 57)",-1
3,"(71, 58)",-1
3,"(71, 60)",-1
3,"(71, 61)",-1
3,"(71, 62)",-1
3,"(71, 63)",-1
3,"(71, 64)",-1
3,"(71, 65)",-1
3,"(71, 66)",-1
3,"(71, 68)",-1
3,"(71, 69)",-1
3,"(71, 70)",-1
3,"(71, 71)",-1
3,"(71, 72)",-1
3,"(71, 73)",-1
3,"(71, 74)",-1
3,"(71, 75)",-1
3,"(71, 77)",-1
3,"(71, 79)",-1
3,"(71, 80)",-1
3,"(71, 81)",-1
3,"(71, 82)",-1
3,"(71, 83)",-1
3,"(71, 84)",-1
3,"(71, 85)",-1
3,"(71, 86)",-1
3,"(71, 88)",-1
3,"(71, 89)",-1
3,"(71, 90)",-1
3,"(71, 92)",-1
3,"(71, 93)",-1
3,"(71, 95)",-1
3,"(71, 96)",-1
3,"(71, 97)",-1
3,"(71, 98)",-1
3,"(71, 99)",-1
3,"(72, 2)",-1
3,"(72, 3)",-1
3,"(72, 5)",-1
3,"(72, 6)",-1
3,"(72, 7)",-1
3,"(72, 8)",-1
3,"(72, 9)",-1
3,"(72, 11)",-1
3,"(72, 12)",-1
3,"(72, 13)",-1
3,"(72, 14)",-1
3,"(72, 15)",-1
3,"(72, 16)",-1
3,"(72, 17)",-1
3,"(72, 18)",-1
3,"(72, 19)",-1
3,"(72, 20)",-1
3,"(72, 21)",-1
3,"(72, 22)",-1
3,"(72, 23)",-1
3,"(72, 24)",-1
3,"(72, 25)",-1
3,"(72, 27)",-1
3,"(72, 29)",-1
3,"(72, 30)",-1
3,"(72, 32)",-1
3,"(72, 33)",-1
3,"(72, 35)",-1
3,"(72, 36)",-1
3,"(72, 37)",-1
3,"(72, 38)",-1
3,"(72, 39)",-1
3,"(72, 40)",-1
3,"(72, 41)",-1
3,"(72, 42)",-1
3,"(72, 43)",-1
3,"(72, 44)",-1
3,"(72, 45)",-1
3,"(72, 46)",-1
3,"(72, 47)",-1
3,"(72, 49)",-1
3,"(72, 50)",-1
3,"(72, 51)",-1
3,"(72, 53)",-1
3,"(72, 54)",-1
3,"(72, 55)",-1
3,"(72, 56)",-1
3,"(72, 57)",-1
3,"(72, 60)",-1
3,"(72, 61)",-1
3,"(72, 62)",-1
3,"(72, 63)",-1
3,"(72, 64)",-1
3,"(72, 65)",-1
3,"(72, 66)",-1
3,"(72, 67)",-1
3,"(72, 68)",-1
3,"(72, 69)",-1
3,"(72, 70)",-1
3,"(72, 71)",-1
3,"(72, 72)",-1
3,"(72, 73)",-1
3,"(72, 74)",-1
3,"(72, 75)",-1
3,"(72, 76)",-1
3,"(72, 79)",-1
3,"(72, 80)",-1
3,"(72, 81)",-1
3,"(72, 82)",-1
3,"(72, 84)",-1
3,"(72, 85)",-1
3,"(72, 86)",-1
3,"(72, 87)",-1
3,"(72, 89)",-1
3,"(72, 92)",-1
3,"(72, 93)",-1
3,"(72, 94)",-1
3,"(72, 95)",-1
3,"(72, 96)",-1
3,"(72, 97)",-1
3,"(72, 98)",-1
3,"(72, 99)",-1
3,"(73, 0)",-1
3,"(73, 1)",-1
3,"(73, 2)",-1
3,"(73, 3)",-1
3,"(73, 5)",-1
3,"(73, 6)",-1
3,"(73, 7)",-1
3,"(73, 8)",-1
3,"(73, 9)",-1
3,"(73, 10)",-1
3,"(73, 11)",-1
3,"(73, 12)",-1
3,"(73, 13)",-1
3,"(73, 14)",-1
3,"(73, 16)",-1
3,"(73, 17)",-1
3,"(73, 18)",-1
3,"(73, 20)",-1
3,"(73, 21)",-1
3,"(73, 22)",-1
3,"(73, 23)",-1
3,"(73, 24)",-1
3,"(73, 26)",-1
3,"(73, 27)",-1
3,"(73, 28)",-1
3,"(73, 29)",-1
3,"(73, 30)",-1
3,"(73, 32)",-1
3,"(73, 33)",-1
3,"(73, 35)",-1
3,"(73, 36)",-1
3,"(73, 37)",-1
3,"(73, 38)",-1
3,"(73, 39)",-1
3,"(73, 40)",-1
3,"(73, 41)",-1
3,"(73, 43)",-1
3,"(73, 44)",-1
3,"(73, 47)",-1
3,"(73, 49)",-1
3,"(73, 50)",-1
3,"(73, 51)",-1
3,"(73, 52)",-1
3,"(73, 53)",-1
3,"(73, 54)",-1
3,"(73, 56)",-1
3,"(73, 57)",-1
3,"(73, 58)",-1
3,"(73, 62)",-1
3,"(73, 63)",-1
3,"(73, 64)",-1
3,"(73, 65)",-1
3,"(73, 66)",-1
3,"(73, 67)",-1
3,"(73, 68)",-1
3,"(73, 69)",-1
3,"(73, 71)",-1
3,"(73, 72)",-1
3,"(73, 73)",-1
3,"(73, 74)",-1
3,"(73, 75)",-1
3,"(73, 76)",-1
3,"(73, 77)",-1
3,"(73, 78)",-1
3,"(73, 79)",-1
3,"(73, 80)",-1
3,"(73, 81)",-1
3,"(73, 82)",-1
3,"(73, 83)",-1
3,"(73, 84)",-1
3,"(73, 85)",-1
3,"(73, 86)",-1
3,"(73, 87)",-1
3,"(73, 88)",-1
3,"(73, 89)",-1
3,"(73, 90)",-1
3,"(73, 91)",-1
3,"(73, 93)",-1
3,"(73, 94)",-1
3,"(73, 95)",-1
3,"(73, 98)",-1
3,"(73, 99)",-1
3,"(74, 0)",-1
3,"(74, 1)",-1
3,"(74, 2)",-1
3,"(74, 3)",-1
3,"(74, 4)",-1
3,"(74, 5)",-1
3,"(74, 7)",-1
3,"(74, 9)",-1
3,"(74, 10)",-1
3,"(74, 11)",-1
3,"(74, 12)",-1
3,"(74, 13)",-1
3,"(74, 14)",-1
3,"(74, 15)",-1
3,"(74, 17)",-1
3,"(74, 18)",-1
3,"(74, 19)",-1
3,"(74, 20)",-1
3,"(74, 21)",-1
3,"(74, 22)",-1
3,"(74, 25)",-1
3,"(74, 26)",-1
3,"(74, 27)",-1
3,"(74, 28)",-1
3,"(74, 30)",-1
3,"(74, 31)",-1
3,"(74, 32)",-1
3,"(74, 33)",-1
3,"(74, 34)",-1
3,"(74, 35)",-1
3,"(74, 36)",-1
3,"(74, 38)",-1
3,"(74, 39)",-1
3,"(74, 41)",-1
3,"(74, 42)",-1
3,"(74, 43)",-1
3,"(74, 44)",-1
3,"(74, 46)",-1
3,"(74, 47)",-1
3,"(74, 48)",-1
3,"(74, 49)",-1
3,"(74, 50)",-1
3,"(74, 51)",-1
3,"(74, 52)",-1
3,"(74, 54)",-1
3,"(74, 56)",-1
3,"(74, 58)",-1
3,"(74, 59)",-1
3,"(74, 62)",-1
3,"(74, 63)",-1
3,"(74, 64)",-1
3,"(74, 65)",-1
3,"(74, 66)",-1
3,"(74, 67)",-1
3,"(74, 69)",-1
3,"(74, 70)",-1
3,"(74, 72)",-1
3,"(74, 75)",-1
3,"(74, 76)",-1
3,"(74, 78)",-1
3,"(74, 79)",-1
3,"(74, 80)",-1
3,"(74, 81)",-1
3,"(74, 82)",-1
3,"(74, 83)",-1
3,"(74, 85)",-1
3,"(74, 86)",-1
3,"(74, 87)",-1
3,"(74, 89)",-1
3,"(74, 92)",-1
3,"(74, 93)",-1
3,"(74, 94)",-1
3,"(74, 95)",-1
3,"(74, 96)",-1
3,"(74, 97)",-1
3,"(74, 98)",-1
3,"(74, 99)",-1
3,"(75, 1)",-1
3,"(75, 2)",-1
3,"(75, 3)",-1
3,"(75, 5)",-1
3,"(75, 6)",-1
3,"(75, 7)",-1
3,"(75, 8)",-1
3,"(75, 9)",-1
3,"(75, 10)",-1
3,"(75, 12)",-1
3,"(75, 13)",-1
3,"(75, 14)",-1
3,"(75, 16)",-1
3,"(75, 18)",-1
3,"(75, 20)",-1
3,"(75, 21)",-1
3,"(75, 22)",-1
3,"(75, 23)",-1
3,"(75, 24)",-1
3,"(75, 26)",-1
3,"(75, 27)",-1
3,"(75, 28)",-1
3,"(75, 29)",-1
3,"(75, 30)",-1
3,"(75, 31)",-1
3,"(75, 32)",-1
3,"(75, 33)",-1
3,"(75, 34)",-1
3,"(75, 35)",-1
3,"(75, 36)",-1
3,"(75, 37)",-1
3,"(75, 38)",-1
3,"(75, 39)",-1
3,"(75, 40)",-1
3,"(75, 41)",-1
3,"(75, 42)",-1
3,"(75, 44)",-1
3,"(75, 45)",-1
3,"(75, 46)",-1
3,"(75, 47)",-1
3,"(75, 48)",-1
3,"(75, 50)",-1
3,"(75, 52)",-1
3,"(75, 53)",-1
3,"(75, 54)",-1
3,"(75, 55)",-1
3,"(75, 56)",-1
3,"(75, 57)",-1
3,"(75, 58)",-1
3,"(75, 59)",-1
3,"(75, 60)",-1
3,"(75, 62)",-1
3,"(75, 63)",-1
3,"(75, 64)",-1
3,"(75, 65)",-1
3,"(75, 66)",-1
3,"(75, 67)",-1
3,"(75, 69)",-1
3,"(75, 70)",-1
3,"(75, 71)",-1
3,"(75, 72)",-1
3,"(75, 73)",-1
3,"(75, 74)",-1
3,"(75, 75)",-1
3,"(75, 77)",-1
3,"(75, 78)",-1
3,"(75, 79)",-1
3,"(75, 80)",-1
3,"(75, 82)",-1
3,"(75, 83)",-1
3,"(75, 84)",-1
3,"(75, 85)",-1
3,"(75, 86)",-1
3,"(75, 88)",-1
3,"(75, 90)",-1
3,"(75, 92)",-1
3,"(75, 93)",-1
3,"(75, 94)",-1
3,"(75, 95)",-1
3,"(75, 96)",-1
3,"(75, 97)",-1
3,"(75, 98)",-1
3,"(75, 99)",-1
3,"(76, 0)",-1
3,"(76, 2)",-1
3,"(76, 5)",-1
3,"(76, 7)",-1
3,"(76, 8)",-1
3,"(76, 9)",-1
3,"(76, 10)",-1
3,"(76, 12)",-1
3,"(76, 13)",-1
3,"(76, 14)",-1
3,"(76, 15)",-1
3,"(76, 16)",-1
3,"(76, 17)",-1
3,"(76, 19)",-1
3,"(76, 21)",-1
3,"(76, 23)",-1
3,"(76, 24)",-1
3,"(76, 25)",-1
3,"(76, 27)",-1
3,"(76, 28)",-1
3,"(76, 30)",-1
3,"(76, 31)",-1
3,"(76, 32)",-1
3,"(76, 33)",-1
3,"(76, 34)",-1
3,"(76, 35)",-1
3,"(76, 36)",-1
3,"(76, 37)",-1
3,"(76, 38)",-1
3,"(76, 39)",-1
3,"(76, 40)",-1
3,"(76, 41)",-1
3,"(76, 42)",-1
3,"(76, 44)",-1
3,"(76, 46)",-1
3,"(76, 47)",-1
3,"(76, 49)",-1
3,"(76, 50)",-1
3,"(76, 51)",-1
3,"(76, 52)",-1
3,"(76, 53)",-1
3,"(76, 54)",-1
3,"(76, 55)",-1
3,"(76, 57)",-1
3,"(76, 58)",-1
3,"(76, 61)",-1
3,"(76, 63)",-1
3,"(76, 64)",-1
3,"(76, 65)",-1
3,"(76, 66)",-1
3,"(76, 68)",-1
3,"(76, 69)",-1
3,"(76, 71)",-1
3,"(76, 72)",-1
3,"(76, 73)",-1
3,"(76, 74)",-1
3,"(76, 75)",-1
3,"(76, 76)",-1
3,"(76, 77)",-1
3,"(76, 78)",-1
3,"(76, 79)",-1
3,"(76, 81)",-1
3,"(76, 82)",-1
3,"(76, 83)",-1
3,"(76, 84)",-1
3,"(76, 85)",-1
3,"(76, 86)",-1
3,"(76, 87)",-1
3,"(76, 88)",-1
3,"(76, 89)",-1
3,"(76, 90)",-1
3,"(76, 92)",-1
3,"(76, 94)",-1
3,"(76, 95)",-1
3,"(76, 96)",-1
3,"(76, 97)",-1
3,"(76, 98)",-1
3,"(77, 0)",-1
3,"(77, 2)",-1
3,"(77, 3)",-1
3,"(77, 4)",-1
3,"(77, 5)",-1
3,"(77, 6)",-1
3,"(77, 7)",-1
3,"(77, 8)",-1
3,"(77, 9)",-1
3,"(77, 10)",-1
3,"(77, 11)",-1
3,"(77, 12)",-1
3,"(77, 13)",-1
3,"(77, 14)",-1
3,"(77, 16)",-1
3,"(77, 17)",-1
3,"(77, 18)",-1
3,"(77, 19)",-1
3,"(77, 20)",-1
3,"(77, 21)",-1
3,"(77, 22)",-1
3,"(77, 26)",-1
3,"(77, 27)",-1
3,"(77, 28)",-1
3,"(77, 29)",-1
3,"(77, 30)",-1
3,"(77, 32)",-1
3,"(77, 34)",-1
3,"(77, 35)",-1
3,"(77, 36)",-1
3,"(77, 37)",-1
3,"(77, 38)",-1
3,"(77, 39)",-1
3,"(77, 41)",-1
3,"(77, 42)",-1
3,"(77, 43)",-1
3,"(77, 44)",-1
3,"(77, 45)",-1
3,"(77, 46)",-1
3,"(77, 48)",-1
3,"(77, 49)",-1
3,"(77, 50)",-1
3,"(77, 51)",-1
3,"(77, 52)",-1
3,"(77, 53)",-1
3,"(77, 54)",-1
3,"(77, 55)",-1
3,"(77, 56)",-1
3,"(77, 57)",-1
3,"(77, 58)",-1
3,"(77, 59)",-1
3,"(77, 62)",-1
3,"(77, 63)",-1
3,"(77, 64)",-1
3,"(77, 66)",-1
3,"(77, 70)",-1
3,"(77, 72)",-1
3,"(77, 74)",-1
3,"(77, 75)",-1
3,"(77, 76)",-1
3,"(77, 77)",-1
3,"(77, 79)",-1
3,"(77, 80)",-1
3,"(77, 81)",-1
3,"(77, 82)",-1
3,"(77, 83)",-1
3,"(77, 85)",-1
3,"(77, 86)",-1
3,"(77, 87)",-1
3,"(77, 88)",-1
3,"(77, 89)",-1
3,"(77, 90)",-1
3,"(77, 91)",-1
3,"(77, 92)",-1
3,"(77, 93)",-1
3,"(77, 94)",-1
3,"(77, 95)",-1
3,"(77, 96)",-1
3,"(77, 97)",-1
3,"(77, 98)",-1
3,"(78, 0)",-1
3,"(78, 1)",-1
3,"(78, 2)",-1
3,"(78, 3)",-1
3,"(78, 4)",-1
3,"(78, 5)",-1
3,"(78, 6)",-1
3,"(78, 9)",-1
3,"(78, 10)",-1
3,"(78, 11)",-1
3,"(78, 12)",-1
3,"(78, 14)",-1
3,"(78, 15)",-1
3,"(78, 17)",-1
3,"(78, 20)",-1
3,"(78, 22)",-1
3,"(78, 23)",-1
3,"(78, 24)",-1
3,"(78, 25)",-1
3,"(78, 26)",-1
3,"(78, 28)",-1
3,"(78, 29)",-1
3,"(78, 31)",-1
3,"(78, 32)",-1
3,"(78, 33)",-1
3,"(78, 34)",-1
3,"(78, 35)",-1
3,"(78, 37)",-1
3,"(78, 38)",-1
3,"(78, 39)",-1
3,"(78, 40)",-1
3,"(78, 41)",-1
3,"(78, 42)",-1
3,"(78, 43)",-1
3,"(78, 45)",-1
3,"(78, 46)",-1
3,"(78, 48)",-1
3,"(78, 50)",-1
3,"(78, 51)",-1
3,"(78, 52)",-1
3,"(78, 53)",-1
3,"(78, 54)",-1
3,"(78, 55)",-1
3,"(78, 56)",-1
3,"(78, 57)",-1
3,"(78, 58)",-1
3,"(78, 59)",-1
3,"(78, 60)",-1
3,"(78, 61)",-1
3,"(78, 62)",-1
3,"(78, 63)",-1
3,"(78, 64)",-1
3,"(78, 65)",-1
3,"(78, 66)",-1
3,"(78, 68)",-1
3,"(78, 69)",-1
3,"(78, 71)",-1
3,"(78, 72)",-1
3,"(78, 73)",-1
3,"(78, 74)",-1
3,"(78, 76)",-1
3,"(78, 77)",-1
3,"(78, 78)",-1
3,"(78, 79)",-1
3,"(78, 80)",-1
3,"(78, 81)",-1
3,"(78, 82)",-1
3,"(78, 83)",-1
3,"(78, 84)",-1
3,"(78, 85)",-1
3,"(78, 87)",-1
3,"(78, 88)",-1
3,"(78, 90)",-1
3,"(78, 91)",-1
3,"(78, 92)",-1
3,"(78, 93)",-1
3,"(78, 94)",-1
3,"(78, 95)",-1
3,"(78, 96)",-1
3,"(78, 98)",-1
3,"(78, 99)",-1
3,"(79, 1)",-1
3,"(79, 3)",-1
3,"(79, 4)",-1
3,"(79, 6)",-1
3,"(79, 7)",-1
3,"(79, 8)",-1
3,"(79, 9)",-1
3,"(79, 10)",-1
3,"(79, 11)",-1
3,"(79, 12)",-1
3,"(79, 15)",-1
3,"(79, 16)",-1
3,"(79, 17)",-1
3,"(79, 19)",-1
3,"(79, 20)",-1
3,"(79, 23)",-1
3,"(79, 25)",-1
3,"(79, 26)",-1
3,"(79, 27)",-1
3,"(79, 28)",-1
3,"(79, 30)",-1
3,"(79, 32)",-1
3,"(79, 33)",-1
3,"(79, 34)",-1
3,"(79, 37)",-1
3,"(79, 38)",-1
3,"(79, 40)",-1
3,"(79, 42)",-1
3,"(79, 47)",-1
3,"(79, 49)",-1
3,"(79, 51)",-1
3,"(79, 53)",-1
3,"(79, 54)",-1
3,"(79, 55)",-1
3,"(79, 57)",-1
3,"(79, 58)",-1
3,"(79, 59)",-1
3,"(79, 60)",-1
3,"(79, 61)",-1
3,"(79, 62)",-1
3,"(79, 63)",-1
3,"(79, 65)",-1
3,"(79, 66)",-1
3,"(79, 67)",-1
3,"(79, 69)",-1
3,"(79, 70)",-1
3,"(79, 71)",-1
3,"(79, 74)",-1
3,"(79, 75)",-1
3,"(79, 76)",-1
3,"(79, 77)",-1
3,"(79, 78)",-1
3,"(79, 81)",-1
3,"(79, 82)",-1
3,"(79, 85)",-1
3,"(79, 86)",-1
3,"(79, 87)",-1
3,"(79, 88)",-1
3,"(79, 92)",-1
3,"(79, 93)",-1
3,"(79, 94)",-1
3,"(79, 95)",-1
3,"(79, 96)",-1
3,"(79, 97)",-1
3,"(79, 99)",-1
3,"(80, 0)",-1
3,"(80, 1)",-1
3,"(80, 3)",-1
3,"(80, 4)",-1
3,"(80, 5)",-1
3,"(80, 6)",-1
3,"(80, 7)",-1
3,"(80, 8)",-1
3,"(80, 9)",-1
3,"(80, 10)",-1
3,"(80, 11)",-1
3,"(80, 14)",-1
3,"(80, 15)",-1
3,"(80, 16)",-1
3,"(80, 17)",-1
3,"(80, 18)",-1
3,"(80, 19)",-1
3,"(80, 20)",-1
3,"(80, 21)",-1
3,"(80, 22)",-1
3,"(80, 23)",-1
3,"(80, 26)",-1
3,"(80, 27)",-1
3,"(80, 28)",-1
3,"(80, 29)",-1
3,"(80, 30)",-1
3,"(80, 31)",-1
3,"(80, 32)",-1
3,"(80, 33)",-1
3,"(80, 34)",-1
3,"(80, 35)",-1
3,"(80, 36)",-1
3,"(80, 37)",-1
3,"(80, 38)",-1
3,"(80, 39)",-1
3,"(80, 40)",-1
3,"(80, 41)",-1
3,"(80, 42)",-1
3,"(80, 43)",-1
3,"(80, 44)",-1
3,"(80, 45)",-1
3,"(80, 46)",-1
3,"(80, 47)",-1
3,"(80, 48)",-1
3,"(80, 49)",-1
3,"(80, 50)",-1
3,"(80, 51)",-1
3,"(80, 53)",-1
3,"(80, 54)",-1
3,"(80, 55)",-1
3,"(80, 56)",-1
3,"(80, 57)",-1
3,"(80, 59)",-1
3,"(80, 60)",-1
3,"(80, 62)",-1
3,"(80, 63)",-1
3,"(80, 64)",-1
3,"(80, 65)",-1
3,"(80, 66)",-1
3,"(80, 67)",-1
3,"(80, 68)",-1
3,"(80, 69)",-1
3,"(80, 70)",-1
3,"(80, 72)",-1
3,"(80, 74)",-1
3,"(80, 75)",-1
3,"(80, 76)",-1
3,"(80, 77)",-1
3,"(80, 78)",-1
3,"(80, 79)",-1
3,"(80, 80)",-1
3,"(80, 81)",-1
3,"(80, 82)",-1
3,"(80, 83)",-1
3,"(80, 84)",-1
3,"(80, 85)",-1
3,"(80, 87)",-1
3,"(80, 88)",-1
3,"(80, 89)",-1
3,"(80, 90)",-1
3,"(80, 92)",-1
3,"(80, 94)",-1
3,"(80, 95)",-1
